Drug_ID,SMILES,Affinity_Score
Virtual_Drug_01161,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_01163,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01164,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_08264,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_08265,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_08270,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_01703,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_01704,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_01707,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_08248,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_07441,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_07444,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_07451,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_07456,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_01686,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01692,NC(=N)c1ccc(cc1)CCCS,-4.9
Virtual_Drug_01693,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01698,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_09673,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_00245,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_00246,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_00248,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_04503,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_04506,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_04507,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_03574,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_03577,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_03580,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_07477,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_07470,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_07472,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_01672,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_01675,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_01677,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_01680,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_09711,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_09682,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_09684,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_09696,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_00230,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_00233,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_04492,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_04494,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_04496,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_03591,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_03592,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_01182,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_01184,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_08227,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_08235,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_01654,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_01655,NC(=N)c1ccc(cc1)CCCCCCCCCl,-4.9
Virtual_Drug_01659,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_01661,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_07473,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_00220,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_00222,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_00223,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_09698,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_03595,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_04465,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_04467,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_08220,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_08222,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_01185,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_01190,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01640,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_01641,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_07490,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_07495,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_07498,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_07501,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_04472,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_04479,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_04449,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_03611,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_00206,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_00207,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_01629,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_07505,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_07516,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_07517,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_07518,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_01634,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_08217,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_09718,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_09721,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_09728,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_00210,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_04433,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_03617,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_03623,NC(=N)c1ccc(cc1)CCCCCCCO,-4.9
Virtual_Drug_09760,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_07521,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_07525,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_07531,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_07534,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_07536,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_01620,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_01626,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_09730,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_09737,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_09738,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_09739,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_09741,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_00196,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_00197,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_00201,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_03630,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_04409,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_03653,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_00185,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_01200,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_08193,NC(=N)c1ccc(cc1)CCCCCCCO,-4.9
Virtual_Drug_08203,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_07538,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_07547,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_07549,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_09747,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_09752,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_03663,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_04392,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_04397,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_03668,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_03669,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_07583,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_01591,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01593,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_01598,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_01600,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_07563,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_01195,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_03674,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_03677,NC(=N)c1ccc(cc1)CCCCCCCCCl,-4.9
Virtual_Drug_03678,NC(=N)c1ccc(cc1)CCCCCCCCCl,-4.9
Virtual_Drug_04371,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_04372,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_04375,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_04376,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_04377,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_09762,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_09772,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_09775,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_00164,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_08184,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_08188,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_08190,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_07570,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_07571,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_07572,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_07576,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_07578,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_00168,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_00169,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_00170,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_00181,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_04353,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_04354,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_04356,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_04359,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_04360,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_04361,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_04368,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_01564,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_01567,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_07592,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_07594,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_01571,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_01208,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_03681,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_03682,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_03683,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_03685,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_03693,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_03695,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_04341,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_04343,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_04347,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_08168,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_08170,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_01220,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_01223,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_01230,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_07606,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_07616,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_01558,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01560,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_04348,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_04351,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_04324,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_04327,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_07640,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_07643,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_07644,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_07617,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_07618,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_07632,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_08161,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_00158,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_00160,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_09783,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_09792,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_04320,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_03698,NC(=N)c1ccc(cc1)CCCS,-4.9
Virtual_Drug_03702,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_07654,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_07659,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_01538,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01543,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_01548,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_03703,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_03705,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_03708,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_03709,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_03710,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_04290,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_04291,NC(=N)c1ccc(cc1)CCCCCCCO,-4.9
Virtual_Drug_04292,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_04298,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_04300,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_04301,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_04304,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_08146,NC(=N)c1ccc(cc1)CCCCCCCCCl,-4.9
Virtual_Drug_08153,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_08154,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_08157,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_01237,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_07675,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_07676,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_07677,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_07678,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_03726,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_04273,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_04274,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_04283,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_04286,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_09824,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_09795,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_01246,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_08132,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_08139,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_08140,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_08144,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_01523,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_01527,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_01529,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_01530,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_01534,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_09801,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_00147,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_04263,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_04267,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_04272,NC(=N)c1ccc(cc1)CCCCCCCO,-4.9
Virtual_Drug_01507,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_01512,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_07681,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_07685,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_07691,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_07693,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_01521,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_01242,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_03730,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_03732,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_03735,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_03740,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_04251,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_03746,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_03747,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_00131,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_08120,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_01249,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_01254,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_01255,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_07727,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_07728,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_07697,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_07699,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_07702,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_07707,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_07739,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_01499,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_01500,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_01503,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_01504,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_07713,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_07718,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_07720,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_07722,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_07725,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_08114,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_08115,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_00141,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_00142,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_00143,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_09809,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_09816,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_03752,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_03758,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_03759,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_04230,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_04234,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_03761,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_03766,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_03768,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_04220,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_09826,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_08098,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_08099,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_08102,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_08104,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_07760,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_07731,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_07733,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_09829,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_09831,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_09840,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_04201,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_04204,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_04206,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_01474,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_01478,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_01480,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01485,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_01487,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_07750,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_01256,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_01257,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01261,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_01263,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_03780,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_03789,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_03790,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_04177,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_04178,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_04191,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_03795,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_03796,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_01268,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_01271,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_01276,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_07784,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_07762,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_07769,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
